"run","all_cause_isolation","susceptibility","handHygieneIntervention","transferFractionRandom","importationSurge","isolateOnSuspicion","decayRate","extra_samples","randomSeed","ppeIsolationAdherenceProb","terminalRoomCleaning","output_event_file","scenario","surfaceTransferFraction","postVisitCleaning","roomCleaningEfficacy","universalPpe","surveillanceSensitivity","surveillance","ppeEfficacy","surveillanceSpecificity","decayRandom"
980,0.2,0.0045,0.0,1,0.0,0,0.0172082232311368,979,-796956443,0.6,0.8,"false",0,0.27719443710520864,0,0.5,"false",0.95,"false",0.9,0.7,1
996,0.2,0.0045,0.0,1,0.0,0,0.09033803222700953,995,-796734490,0.6,0.8,"false",0,0.1720071998424828,0,0.5,"false",0.95,"false",0.9,0.7,1
3,0.2,0.0045,0.0,1,0.0,0,0.8346920409239829,2,-808807068,0.6,0.8,"false",0,0.7921001820359379,0,0.5,"false",0.95,"false",0.9,0.7,1
19,0.2,0.0045,0.0,1,0.0,0,0.8797541942913085,18,-808656357,0.6,0.8,"false",0,0.18478023610077798,0,0.5,"false",0.95,"false",0.9,0.7,1
35,0.2,0.0045,0.0,1,0.0,0,0.2521360032260418,34,-808502468,0.6,0.8,"false",0,0.5797703054267913,0,0.5,"false",0.95,"false",0.9,0.7,1
51,0.2,0.0045,0.0,1,0.0,0,0.05432252399623394,50,-808267201,0.6,0.8,"false",0,0.15457311528734863,0,0.5,"false",0.95,"false",0.9,0.7,1
67,0.2,0.0045,0.0,1,0.0,0,0.7703558248467743,66,-808090114,0.6,0.8,"false",0,0.10274018160998821,0,0.5,"false",0.95,"false",0.9,0.7,1
83,0.2,0.0045,0.0,1,0.0,0,0.7205122371669859,82,-807942434,0.6,0.8,"false",0,0.7684928844682872,0,0.5,"false",0.95,"false",0.9,0.7,1
99,0.2,0.0045,0.0,1,0.0,0,0.16305754729546607,98,-807744047,0.6,0.8,"false",0,0.03235344192944467,0,0.5,"false",0.95,"false",0.9,0.7,1
115,0.2,0.0045,0.0,1,0.0,0,0.8981883553788066,114,-807622437,0.6,0.8,"false",0,0.5483201972674578,0,0.5,"false",0.95,"false",0.9,0.7,1
131,0.2,0.0045,0.0,1,0.0,0,0.8688215459696949,130,-807451418,0.6,0.8,"false",0,0.33549286471679807,0,0.5,"false",0.95,"false",0.9,0.7,1
147,0.2,0.0045,0.0,1,0.0,0,0.4376287010964006,146,-807278645,0.6,0.8,"false",0,0.40890899184159935,0,0.5,"false",0.95,"false",0.9,0.7,1
163,0.2,0.0045,0.0,1,0.0,0,0.08497311756946146,162,-807075118,0.6,0.8,"false",0,0.03035016544163227,0,0.5,"false",0.95,"false",0.9,0.7,1
179,0.2,0.0045,0.0,1,0.0,0,0.19140723207965493,178,-806946994,0.6,0.8,"false",0,0.5829995148815215,0,0.5,"false",0.95,"false",0.9,0.7,1
195,0.2,0.0045,0.0,1,0.0,0,0.901650148211047,194,-806699900,0.6,0.8,"false",0,0.32086611073464155,0,0.5,"false",0.95,"false",0.9,0.7,1
211,0.2,0.0045,0.0,1,0.0,0,0.8436880779918283,210,-806563475,0.6,0.8,"false",0,0.1730749502312392,0,0.5,"false",0.95,"false",0.9,0.7,1
227,0.2,0.0045,0.0,1,0.0,0,0.42939128703437746,226,-806433509,0.6,0.8,"false",0,0.3297880906611681,0,0.5,"false",0.95,"false",0.9,0.7,1
243,0.2,0.0045,0.0,1,0.0,0,0.05062981718219817,242,-806289183,0.6,0.8,"false",0,0.3814688506536186,0,0.5,"false",0.95,"false",0.9,0.7,1
259,0.2,0.0045,0.0,1,0.0,0,0.23384745232760906,258,-806054451,0.6,0.8,"false",0,0.8863942329771817,0,0.5,"false",0.95,"false",0.9,0.7,1
275,0.2,0.0045,0.0,1,0.0,0,0.5942050495650619,274,-805808365,0.6,0.8,"false",0,0.6163827122654766,0,0.5,"false",0.95,"false",0.9,0.7,1
291,0.2,0.0045,0.0,1,0.0,0,0.5964767537079751,290,-805598085,0.6,0.8,"false",0,0.6288171554915607,0,0.5,"false",0.95,"false",0.9,0.7,1
307,0.2,0.0045,0.0,1,0.0,0,0.7333388039842248,306,-805396872,0.6,0.8,"false",0,0.7948617551010102,0,0.5,"false",0.95,"false",0.9,0.7,1
323,0.2,0.0045,0.0,1,0.0,0,0.5405189788434654,322,-805209191,0.6,0.8,"false",0,0.5452921069227159,0,0.5,"false",0.95,"false",0.9,0.7,1
339,0.2,0.0045,0.0,1,0.0,0,0.5304987591225654,338,-805021434,0.6,0.8,"false",0,0.9995570022147149,0,0.5,"false",0.95,"false",0.9,0.7,1
355,0.2,0.0045,0.0,1,0.0,0,0.4964506053365767,354,-804793970,0.6,0.8,"false",0,0.8340859513264149,0,0.5,"false",0.95,"false",0.9,0.7,1
371,0.2,0.0045,0.0,1,0.0,0,0.7130545401014388,370,-804568750,0.6,0.8,"false",0,0.47541815461590886,0,0.5,"false",0.95,"false",0.9,0.7,1
387,0.2,0.0045,0.0,1,0.0,0,0.32469040318392217,386,-804364346,0.6,0.8,"false",0,0.9974314062856138,0,0.5,"false",0.95,"false",0.9,0.7,1
403,0.2,0.0045,0.0,1,0.0,0,0.5101322487462312,402,-804131205,0.6,0.8,"false",0,0.35706081753596663,0,0.5,"false",0.95,"false",0.9,0.7,1
419,0.2,0.0045,0.0,1,0.0,0,0.5592126816045493,418,-803944643,0.6,0.8,"false",0,0.9144175723195076,0,0.5,"false",0.95,"false",0.9,0.7,1
435,0.2,0.0045,0.0,1,0.0,0,0.27168271760456264,434,-803733547,0.6,0.8,"false",0,0.5868229328189045,0,0.5,"false",0.95,"false",0.9,0.7,1
451,0.2,0.0045,0.0,1,0.0,0,0.12358312564902008,450,-803523950,0.6,0.8,"false",0,0.8797057408373803,0,0.5,"false",0.95,"false",0.9,0.7,1
467,0.2,0.0045,0.0,1,0.0,0,0.906686122296378,466,-803261028,0.6,0.8,"false",0,0.25197779829613864,0,0.5,"false",0.95,"false",0.9,0.7,1
483,0.2,0.0045,0.0,1,0.0,0,0.78929762984626,482,-803103591,0.6,0.8,"false",0,0.6294748967047781,0,0.5,"false",0.95,"false",0.9,0.7,1
499,0.2,0.0045,0.0,1,0.0,0,0.04202983877621591,498,-802897968,0.6,0.8,"false",0,0.3984114076010883,0,0.5,"false",0.95,"false",0.9,0.7,1
515,0.2,0.0045,0.0,1,0.0,0,0.9708600135054439,514,-802640692,0.6,0.8,"false",0,0.9479312030598521,0,0.5,"false",0.95,"false",0.9,0.7,1
531,0.2,0.0045,0.0,1,0.0,0,0.6686087988782674,530,-802482105,0.6,0.8,"false",0,0.5660133936908096,0,0.5,"false",0.95,"false",0.9,0.7,1
547,0.2,0.0045,0.0,1,0.0,0,0.6132923455443233,546,-802333547,0.6,0.8,"false",0,0.22048970661126077,0,0.5,"false",0.95,"false",0.9,0.7,1
563,0.2,0.0045,0.0,1,0.0,0,0.3918800144456327,562,-802177568,0.6,0.8,"false",0,0.5154954025056213,0,0.5,"false",0.95,"false",0.9,0.7,1
579,0.2,0.0045,0.0,1,0.0,0,0.11238646134734154,578,-802009556,0.6,0.8,"false",0,0.976916128071025,0,0.5,"false",0.95,"false",0.9,0.7,1
595,0.2,0.0045,0.0,1,0.0,0,0.4819059625733644,594,-801748227,0.6,0.8,"false",0,0.11809427733533084,0,0.5,"false",0.95,"false",0.9,0.7,1
611,0.2,0.0045,0.0,1,0.0,0,0.5359141381923109,610,-801604491,0.6,0.8,"false",0,0.21507031144574285,0,0.5,"false",0.95,"false",0.9,0.7,1
627,0.2,0.0045,0.0,1,0.0,0,0.6425050096586347,626,-801456097,0.6,0.8,"false",0,0.9076107945293188,0,0.5,"false",0.95,"false",0.9,0.7,1
643,0.2,0.0045,0.0,1,0.0,0,0.5874995952472091,642,-801246722,0.6,0.8,"false",0,0.21564883622340858,0,0.5,"false",0.95,"false",0.9,0.7,1
659,0.2,0.0045,0.0,1,0.0,0,0.8494980712421238,658,-801100960,0.6,0.8,"false",0,0.7392699068877846,0,0.5,"false",0.95,"false",0.9,0.7,1
675,0.2,0.0045,0.0,1,0.0,0,0.885956180980429,674,-800928456,0.6,0.8,"false",0,0.4781320206820965,0,0.5,"false",0.95,"false",0.9,0.7,1
691,0.2,0.0045,0.0,1,0.0,0,0.16078199073672295,690,-800749256,0.6,0.8,"false",0,0.1432419647462666,0,0.5,"false",0.95,"false",0.9,0.7,1
707,0.2,0.0045,0.0,1,0.0,0,0.14418109972029924,706,-800576958,0.6,0.8,"false",0,0.20330508495680988,0,0.5,"false",0.95,"false",0.9,0.7,1
723,0.2,0.0045,0.0,1,0.0,0,0.8764760349877179,722,-800425191,0.6,0.8,"false",0,0.17311133374460042,0,0.5,"false",0.95,"false",0.9,0.7,1
739,0.2,0.0045,0.0,1,0.0,0,0.8770554824732244,738,-800275884,0.6,0.8,"false",0,0.16479586926288903,0,0.5,"false",0.95,"false",0.9,0.7,1
755,0.2,0.0045,0.0,1,0.0,0,0.9345800308510661,754,-800154421,0.6,0.8,"false",0,0.8086624576244503,0,0.5,"false",0.95,"false",0.9,0.7,1
771,0.2,0.0045,0.0,1,0.0,0,0.27352140634320676,770,-799966901,0.6,0.8,"false",0,0.9939185730181634,0,0.5,"false",0.95,"false",0.9,0.7,1
787,0.2,0.0045,0.0,1,0.0,0,0.7642118211369962,786,-799717590,0.6,0.8,"false",0,0.8690604174043983,0,0.5,"false",0.95,"false",0.9,0.7,1
803,0.2,0.0045,0.0,1,0.0,0,0.2540455556008965,802,-799492321,0.6,0.8,"false",0,0.3797812177799642,0,0.5,"false",0.95,"false",0.9,0.7,1
819,0.2,0.0045,0.0,1,0.0,0,0.5624585570767522,818,-799278130,0.6,0.8,"false",0,0.17891028802841902,0,0.5,"false",0.95,"false",0.9,0.7,1
835,0.2,0.0045,0.0,1,0.0,0,0.23254424519836903,834,-799123738,0.6,0.8,"false",0,0.5851663053035736,0,0.5,"false",0.95,"false",0.9,0.7,1
851,0.2,0.0045,0.0,1,0.0,0,0.9127179416827857,850,-798896381,0.6,0.8,"false",0,0.7068444432225078,0,0.5,"false",0.95,"false",0.9,0.7,1
867,0.2,0.0045,0.0,1,0.0,0,0.7673387541435659,866,-798717245,0.6,0.8,"false",0,0.23085441929288208,0,0.5,"false",0.95,"false",0.9,0.7,1
883,0.2,0.0045,0.0,1,0.0,0,0.5422459049150348,882,-798579452,0.6,0.8,"false",0,0.2667311574332416,0,0.5,"false",0.95,"false",0.9,0.7,1
899,0.2,0.0045,0.0,1,0.0,0,0.8121145179029554,898,-798416142,0.6,0.8,"false",0,0.9710220703855157,0,0.5,"false",0.95,"false",0.9,0.7,1
915,0.2,0.0045,0.0,1,0.0,0,0.4815146499313414,914,-798209463,0.6,0.8,"false",0,0.6288406476378441,0,0.5,"false",0.95,"false",0.9,0.7,1
931,0.2,0.0045,0.0,1,0.0,0,0.7793641462922096,930,-797987201,0.6,0.8,"false",0,0.36034822347573936,0,0.5,"false",0.95,"false",0.9,0.7,1
947,0.2,0.0045,0.0,1,0.0,0,0.9949746876955032,946,-797829982,0.6,0.8,"false",0,0.6402350931894034,0,0.5,"false",0.95,"false",0.9,0.7,1
963,0.2,0.0045,0.0,1,0.0,0,0.9557340643368661,962,-797671909,0.6,0.8,"false",0,0.9506668411195278,0,0.5,"false",0.95,"false",0.9,0.7,1
979,0.2,0.0045,0.0,1,0.0,0,0.6232022640760988,978,-797478270,0.6,0.8,"false",0,0.7763641255442053,0,0.5,"false",0.95,"false",0.9,0.7,1
995,0.2,0.0045,0.0,1,0.0,0,0.34333712165243924,994,-797260264,0.6,0.8,"false",0,0.08347301138564944,0,0.5,"false",0.95,"false",0.9,0.7,1
14,0.2,0.0045,0.0,1,0.0,0,0.2524979733861983,13,-808806357,0.6,0.8,"false",0,0.39955733343958855,0,0.5,"false",0.95,"false",0.9,0.7,1
30,0.2,0.0045,0.0,1,0.0,0,0.8069440731778741,29,-808640028,0.6,0.8,"false",0,0.23001470929011703,0,0.5,"false",0.95,"false",0.9,0.7,1
46,0.2,0.0045,0.0,1,0.0,0,0.8734136156272143,45,-808480671,0.6,0.8,"false",0,0.4513877951540053,0,0.5,"false",0.95,"false",0.9,0.7,1
62,0.2,0.0045,0.0,1,0.0,0,0.6414930648170412,61,-808308252,0.6,0.8,"false",0,0.8809940831270069,0,0.5,"false",0.95,"false",0.9,0.7,1
78,0.2,0.0045,0.0,1,0.0,0,0.9137356954161078,77,-808087873,0.6,0.8,"false",0,0.9382830674294382,0,0.5,"false",0.95,"false",0.9,0.7,1
94,0.2,0.0045,0.0,1,0.0,0,0.5394565674941987,93,-807891449,0.6,0.8,"false",0,0.48145730211399496,0,0.5,"false",0.95,"false",0.9,0.7,1
110,0.2,0.0045,0.0,1,0.0,0,0.7442831317894161,109,-807710697,0.6,0.8,"false",0,0.3923486089333892,0,0.5,"false",0.95,"false",0.9,0.7,1
126,0.2,0.0045,0.0,1,0.0,0,0.7467531054280698,125,-807553372,0.6,0.8,"false",0,0.6198150620330125,0,0.5,"false",0.95,"false",0.9,0.7,1
142,0.2,0.0045,0.0,1,0.0,0,0.5180426875595003,141,-807375359,0.6,0.8,"false",0,0.03433537925593555,0,0.5,"false",0.95,"false",0.9,0.7,1
158,0.2,0.0045,0.0,1,0.0,0,0.3338693608529866,157,-807235606,0.6,0.8,"false",0,0.7629398226272315,0,0.5,"false",0.95,"false",0.9,0.7,1
174,0.2,0.0045,0.0,1,0.0,0,0.9586064338218421,173,-807002578,0.6,0.8,"false",0,0.9221397894434631,0,0.5,"false",0.95,"false",0.9,0.7,1
190,0.2,0.0045,0.0,1,0.0,0,0.30755365639925003,189,-806816376,0.6,0.8,"false",0,0.9713810924440622,0,0.5,"false",0.95,"false",0.9,0.7,1
206,0.2,0.0045,0.0,1,0.0,0,0.6400226003024727,205,-806569069,0.6,0.8,"false",0,0.6150998431257904,0,0.5,"false",0.95,"false",0.9,0.7,1
222,0.2,0.0045,0.0,1,0.0,0,0.41341696050949395,221,-806375562,0.6,0.8,"false",0,0.34654735028743744,0,0.5,"false",0.95,"false",0.9,0.7,1
238,0.2,0.0045,0.0,1,0.0,0,0.39152871118858457,237,-806196300,0.6,0.8,"false",0,0.5191532876342535,0,0.5,"false",0.95,"false",0.9,0.7,1
254,0.2,0.0045,0.0,1,0.0,0,0.20707639586180449,253,-806019965,0.6,0.8,"false",0,0.16219649789854884,0,0.5,"false",0.95,"false",0.9,0.7,1
270,0.2,0.0045,0.0,1,0.0,0,0.9847341133281589,269,-805848135,0.6,0.8,"false",0,0.8144503338262439,0,0.5,"false",0.95,"false",0.9,0.7,1
286,0.2,0.0045,0.0,1,0.0,0,0.6902658436447382,285,-805673718,0.6,0.8,"false",0,0.26135885901749134,0,0.5,"false",0.95,"false",0.9,0.7,1
302,0.2,0.0045,0.0,1,0.0,0,0.6914310487918556,301,-805501609,0.6,0.8,"false",0,0.44369702879339457,0,0.5,"false",0.95,"false",0.9,0.7,1
318,0.2,0.0045,0.0,1,0.0,0,0.018832114525139332,317,-805297015,0.6,0.8,"false",0,0.8687924770638347,0,0.5,"false",0.95,"false",0.9,0.7,1
334,0.2,0.0045,0.0,1,0.0,0,0.17274941271170974,333,-805040257,0.6,0.8,"false",0,0.4426622032187879,0,0.5,"false",0.95,"false",0.9,0.7,1
350,0.2,0.0045,0.0,1,0.0,0,0.4328863047994673,349,-804810856,0.6,0.8,"false",0,0.45904340129345655,0,0.5,"false",0.95,"false",0.9,0.7,1
366,0.2,0.0045,0.0,1,0.0,0,0.09691018448211253,365,-804637963,0.6,0.8,"false",0,0.027295282343402505,0,0.5,"false",0.95,"false",0.9,0.7,1
382,0.2,0.0045,0.0,1,0.0,0,0.42846897221170366,381,-804503439,0.6,0.8,"false",0,0.4782527764327824,0,0.5,"false",0.95,"false",0.9,0.7,1
398,0.2,0.0045,0.0,1,0.0,0,0.7053912044502795,397,-804320015,0.6,0.8,"false",0,0.8069288935512304,0,0.5,"false",0.95,"false",0.9,0.7,1
414,0.2,0.0045,0.0,1,0.0,0,0.9335110646206886,413,-804145665,0.6,0.8,"false",0,0.12432810571044683,0,0.5,"false",0.95,"false",0.9,0.7,1
430,0.2,0.0045,0.0,1,0.0,0,0.2595085653010756,429,-804003089,0.6,0.8,"false",0,0.24909521383233368,0,0.5,"false",0.95,"false",0.9,0.7,1
446,0.2,0.0045,0.0,1,0.0,0,0.7717396728694439,445,-803823387,0.6,0.8,"false",0,0.7940613452810794,0,0.5,"false",0.95,"false",0.9,0.7,1
462,0.2,0.0045,0.0,1,0.0,0,0.24326872965320945,461,-803645957,0.6,0.8,"false",0,0.4155859916936606,0,0.5,"false",0.95,"false",0.9,0.7,1
478,0.2,0.0045,0.0,1,0.0,0,0.3038770433049649,477,-803429757,0.6,0.8,"false",0,0.2940226122736931,0,0.5,"false",0.95,"false",0.9,0.7,1
494,0.2,0.0045,0.0,1,0.0,0,0.7731833746656775,493,-803240515,0.6,0.8,"false",0,0.13387797377072275,0,0.5,"false",0.95,"false",0.9,0.7,1
510,0.2,0.0045,0.0,1,0.0,0,0.6298233128618449,509,-803108662,0.6,0.8,"false",0,0.11308583221398294,0,0.5,"false",0.95,"false",0.9,0.7,1
526,0.2,0.0045,0.0,1,0.0,0,0.7941404634620994,525,-802953478,0.6,0.8,"false",0,0.10458432580344379,0,0.5,"false",0.95,"false",0.9,0.7,1
542,0.2,0.0045,0.0,1,0.0,0,0.3704016951378435,541,-802821886,0.6,0.8,"false",0,0.18371230247430503,0,0.5,"false",0.95,"false",0.9,0.7,1
558,0.2,0.0045,0.0,1,0.0,0,0.18223773734644055,557,-802680285,0.6,0.8,"false",0,0.8345303810201585,0,0.5,"false",0.95,"false",0.9,0.7,1
574,0.2,0.0045,0.0,1,0.0,0,0.4070263251196593,573,-802430776,0.6,0.8,"false",0,0.08912906143814325,0,0.5,"false",0.95,"false",0.9,0.7,1
590,0.2,0.0045,0.0,1,0.0,0,0.7677384160924703,589,-802294494,0.6,0.8,"false",0,0.8052012082189322,0,0.5,"false",0.95,"false",0.9,0.7,1
606,0.2,0.0045,0.0,1,0.0,0,0.10380980977788568,605,-802126509,0.6,0.8,"false",0,0.897929564351216,0,0.5,"false",0.95,"false",0.9,0.7,1
622,0.2,0.0045,0.0,1,0.0,0,0.5505606008227915,621,-801872070,0.6,0.8,"false",0,0.5824131057597697,0,0.5,"false",0.95,"false",0.9,0.7,1
638,0.2,0.0045,0.0,1,0.0,0,0.3142794440500438,637,-801681828,0.6,0.8,"false",0,0.48684833594597876,0,0.5,"false",0.95,"false",0.9,0.7,1
654,0.2,0.0045,0.0,1,0.0,0,0.7290071255993098,653,-801481618,0.6,0.8,"false",0,0.4622158380225301,0,0.5,"false",0.95,"false",0.9,0.7,1
670,0.2,0.0045,0.0,1,0.0,0,0.419947209302336,669,-801311787,0.6,0.8,"false",0,0.4606171455234289,0,0.5,"false",0.95,"false",0.9,0.7,1
686,0.2,0.0045,0.0,1,0.0,0,0.41417155670933425,685,-801107258,0.6,0.8,"false",0,0.445974757662043,0,0.5,"false",0.95,"false",0.9,0.7,1
702,0.2,0.0045,0.0,1,0.0,0,0.10299190389923751,701,-800910478,0.6,0.8,"false",0,0.7005286945495754,0,0.5,"false",0.95,"false",0.9,0.7,1
718,0.2,0.0045,0.0,1,0.0,0,0.7753263369668275,717,-800658608,0.6,0.8,"false",0,0.9127476199064404,0,0.5,"false",0.95,"false",0.9,0.7,1
734,0.2,0.0045,0.0,1,0.0,0,0.06569063290953636,733,-800464057,0.6,0.8,"false",0,0.4734744750894606,0,0.5,"false",0.95,"false",0.9,0.7,1
750,0.2,0.0045,0.0,1,0.0,0,0.3800993792247027,749,-800210302,0.6,0.8,"false",0,0.29173962702043355,0,0.5,"false",0.95,"false",0.9,0.7,1
766,0.2,0.0045,0.0,1,0.0,0,0.5921290554106236,765,-800025703,0.6,0.8,"false",0,0.982302492018789,0,0.5,"false",0.95,"false",0.9,0.7,1
782,0.2,0.0045,0.0,1,0.0,0,0.5663248924538493,781,-799841616,0.6,0.8,"false",0,0.6400273262988776,0,0.5,"false",0.95,"false",0.9,0.7,1
798,0.2,0.0045,0.0,1,0.0,0,0.8640647050924599,797,-799631236,0.6,0.8,"false",0,0.35890528885647655,0,0.5,"false",0.95,"false",0.9,0.7,1
814,0.2,0.0045,0.0,1,0.0,0,0.6115517276339233,813,-799469477,0.6,0.8,"false",0,0.8825672694947571,0,0.5,"false",0.95,"false",0.9,0.7,1
830,0.2,0.0045,0.0,1,0.0,0,0.42690170160494745,829,-799253002,0.6,0.8,"false",0,0.6617131547536701,0,0.5,"false",0.95,"false",0.9,0.7,1
846,0.2,0.0045,0.0,1,0.0,0,0.936929116724059,845,-799052897,0.6,0.8,"false",0,0.19506452977657318,0,0.5,"false",0.95,"false",0.9,0.7,1
862,0.2,0.0045,0.0,1,0.0,0,0.257811940042302,861,-798918604,0.6,0.8,"false",0,0.45186146604828537,0,0.5,"false",0.95,"false",0.9,0.7,1
878,0.2,0.0045,0.0,1,0.0,0,0.5605292406398803,877,-798709243,0.6,0.8,"false",0,0.3058206341229379,0,0.5,"false",0.95,"false",0.9,0.7,1
894,0.2,0.0045,0.0,1,0.0,0,0.3954547557514161,893,-798542264,0.6,0.8,"false",0,0.8904413832351565,0,0.5,"false",0.95,"false",0.9,0.7,1
910,0.2,0.0045,0.0,1,0.0,0,0.385648645227775,909,-798294167,0.6,0.8,"false",0,0.4073794016148895,0,0.5,"false",0.95,"false",0.9,0.7,1
926,0.2,0.0045,0.0,1,0.0,0,0.568882817402482,925,-798128113,0.6,0.8,"false",0,0.9597819899208844,0,0.5,"false",0.95,"false",0.9,0.7,1
942,0.2,0.0045,0.0,1,0.0,0,0.22008577222004533,941,-797892333,0.6,0.8,"false",0,0.49311024229973555,0,0.5,"false",0.95,"false",0.9,0.7,1
958,0.2,0.0045,0.0,1,0.0,0,0.8131961210165173,957,-797658680,0.6,0.8,"false",0,0.3120336777064949,0,0.5,"false",0.95,"false",0.9,0.7,1
974,0.2,0.0045,0.0,1,0.0,0,0.1943172230385244,973,-797492504,0.6,0.8,"false",0,0.6902556850109249,0,0.5,"false",0.95,"false",0.9,0.7,1
990,0.2,0.0045,0.0,1,0.0,0,0.9552041757851839,989,-797256355,0.6,0.8,"false",0,0.8757998049259186,0,0.5,"false",0.95,"false",0.9,0.7,1
13,0.2,0.0045,0.0,1,0.0,0,0.9677655084524304,12,-808806642,0.6,0.8,"false",0,0.892413780093193,0,0.5,"false",0.95,"false",0.9,0.7,1
29,0.2,0.0045,0.0,1,0.0,0,0.8362143828999251,28,-808679980,0.6,0.8,"false",0,0.7726243671495467,0,0.5,"false",0.95,"false",0.9,0.7,1
45,0.2,0.0045,0.0,1,0.0,0,0.07607717136852443,44,-808461471,0.6,0.8,"false",0,0.1647852493915707,0,0.5,"false",0.95,"false",0.9,0.7,1
61,0.2,0.0045,0.0,1,0.0,0,0.4970274427905679,60,-808249290,0.6,0.8,"false",0,0.6458682725206017,0,0.5,"false",0.95,"false",0.9,0.7,1
77,0.2,0.0045,0.0,1,0.0,0,0.44582087406888604,76,-808013137,0.6,0.8,"false",0,0.02595481090247631,0,0.5,"false",0.95,"false",0.9,0.7,1
93,0.2,0.0045,0.0,1,0.0,0,0.1833292730152607,92,-807879377,0.6,0.8,"false",0,0.7769139816518873,0,0.5,"false",0.95,"false",0.9,0.7,1
109,0.2,0.0045,0.0,1,0.0,0,0.29172808257862926,108,-807644807,0.6,0.8,"false",0,0.12647562753409147,0,0.5,"false",0.95,"false",0.9,0.7,1
125,0.2,0.0045,0.0,1,0.0,0,0.45266979560256004,124,-807491117,0.6,0.8,"false",0,0.2794098639860749,0,0.5,"false",0.95,"false",0.9,0.7,1
141,0.2,0.0045,0.0,1,0.0,0,0.776324364123866,140,-807350905,0.6,0.8,"false",0,0.15526637341827154,0,0.5,"false",0.95,"false",0.9,0.7,1
157,0.2,0.0045,0.0,1,0.0,0,0.3194891423918307,156,-807183785,0.6,0.8,"false",0,0.9304290034342557,0,0.5,"false",0.95,"false",0.9,0.7,1
173,0.2,0.0045,0.0,1,0.0,0,0.8341289521194994,172,-806942206,0.6,0.8,"false",0,0.17659031972289085,0,0.5,"false",0.95,"false",0.9,0.7,1
189,0.2,0.0045,0.0,1,0.0,0,0.7557194577530026,188,-806789969,0.6,0.8,"false",0,0.5950024283956736,0,0.5,"false",0.95,"false",0.9,0.7,1
205,0.2,0.0045,0.0,1,0.0,0,0.506760748103261,204,-806637342,0.6,0.8,"false",0,0.9686483659315854,0,0.5,"false",0.95,"false",0.9,0.7,1
221,0.2,0.0045,0.0,1,0.0,0,0.49048221041448414,220,-806396611,0.6,0.8,"false",0,0.3939744560047984,0,0.5,"false",0.95,"false",0.9,0.7,1
237,0.2,0.0045,0.0,1,0.0,0,0.43004565010778606,236,-806173208,0.6,0.8,"false",0,0.8205496750306338,0,0.5,"false",0.95,"false",0.9,0.7,1
253,0.2,0.0045,0.0,1,0.0,0,0.1506680939346552,252,-805942821,0.6,0.8,"false",0,0.5880441546905786,0,0.5,"false",0.95,"false",0.9,0.7,1
269,0.2,0.0045,0.0,1,0.0,0,0.33606497943401337,268,-805696586,0.6,0.8,"false",0,0.18199279438704252,0,0.5,"false",0.95,"false",0.9,0.7,1
285,0.2,0.0045,0.0,1,0.0,0,0.3293928678613156,284,-805539157,0.6,0.8,"false",0,0.5182397698517889,0,0.5,"false",0.95,"false",0.9,0.7,1
301,0.2,0.0045,0.0,1,0.0,0,0.5722541541326791,300,-805313714,0.6,0.8,"false",0,0.6734070053789765,0,0.5,"false",0.95,"false",0.9,0.7,1
317,0.2,0.0045,0.0,1,0.0,0,0.9882940903771669,316,-805113545,0.6,0.8,"false",0,0.8626647663768381,0,0.5,"false",0.95,"false",0.9,0.7,1
333,0.2,0.0045,0.0,1,0.0,0,0.347306668991223,332,-804952309,0.6,0.8,"false",0,0.8847053279168904,0,0.5,"false",0.95,"false",0.9,0.7,1
349,0.2,0.0045,0.0,1,0.0,0,0.5554386095609516,348,-804702507,0.6,0.8,"false",0,0.4900261708535254,0,0.5,"false",0.95,"false",0.9,0.7,1
365,0.2,0.0045,0.0,1,0.0,0,0.7247072353493422,364,-804498866,0.6,0.8,"false",0,0.6081244805827737,0,0.5,"false",0.95,"false",0.9,0.7,1
381,0.2,0.0045,0.0,1,0.0,0,0.3346363508608192,380,-804333708,0.6,0.8,"false",0,0.18093121889978647,0,0.5,"false",0.95,"false",0.9,0.7,1
397,0.2,0.0045,0.0,1,0.0,0,0.3303185205440968,396,-804164296,0.6,0.8,"false",0,0.030697866808623075,0,0.5,"false",0.95,"false",0.9,0.7,1
413,0.2,0.0045,0.0,1,0.0,0,0.43315415061078966,412,-804025910,0.6,0.8,"false",0,0.043649521423503757,0,0.5,"false",0.95,"false",0.9,0.7,1
429,0.2,0.0045,0.0,1,0.0,0,0.06333239655941725,428,-803896434,0.6,0.8,"false",0,0.7696237009949982,0,0.5,"false",0.95,"false",0.9,0.7,1
445,0.2,0.0045,0.0,1,0.0,0,0.06834528874605894,444,-803636289,0.6,0.8,"false",0,0.4686240195296705,0,0.5,"false",0.95,"false",0.9,0.7,1
461,0.2,0.0045,0.0,1,0.0,0,0.7495721119921654,460,-803387293,0.6,0.8,"false",0,0.6774409608915448,0,0.5,"false",0.95,"false",0.9,0.7,1
477,0.2,0.0045,0.0,1,0.0,0,0.18041035416536033,476,-803200422,0.6,0.8,"false",0,0.39466724009253085,0,0.5,"false",0.95,"false",0.9,0.7,1
493,0.2,0.0045,0.0,1,0.0,0,0.02869974379427731,492,-803014898,0.6,0.8,"false",0,0.9291458858642727,0,0.5,"false",0.95,"false",0.9,0.7,1
